status,lead_source,lead_owner_id,owner_role,task_count,open_task_count,closed_task_count,high_priority_task_count,lead_age_days,owner_tenure_days,days_since_last_task_created,days_since_last_task_activity,open_task_ratio,closed_task_ratio,high_priority_task_ratio,task_velocity,high_priority_velocity,task_count_per_owner_day,task_activity_recency_score,task_created_recency_score,lead_age_bucket,task_count_bucket,lead_is_converted,task_count_per_owner_day_clean,status_context_raw,lead_source_context_raw,owner_role_context_raw,status_context_score,lead_source_context_score,owner_role_context_score,context_score,engagement_score,urgency_score,activity_strength_score,priority_score,priority_percentile,priority_bucket,recommended_action,logistic_prob,xai_logit,xai_probability,reason_1,reason_2,reason_3,xai_summary
Qualified,Web,005o6FGxPqqWKpnCkp,AE,6,1,5,0,982,321,0.0,0.0,0.1666666666666666,0.8333333333333334,0.0,0.0061037639877924,0.0,0.0186335403726708,1.0,1.0,730_plus,6_10,0,0.0186335403726708,0.5299698118856344,0.5322990365798584,0.530961155961156,0.7454464285714286,1.0,0.5523214285714285,0.7959151785714286,0.7627008928571428,0.2589999014325141,0.4521785714285715,59.38240775726115,0.7995535714285714,Hot,Contact today,0.5520578842654742,0.20898888546169045,0.5520578842654742,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Working,Partner Referral,005irLwe9xEBlEAQNC,SDR,3,1,2,1,637,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0047021943573667,0.0015673981191222,-0.0050251256281407,1.0,1.0,366_730,3_5,0,3.0,0.5281847968545216,0.5307710996486508,0.5197045550698068,0.4942857142857143,0.835,0.4477678571428571,0.6042321428571428,0.6958303571428571,0.3064463300039427,0.5775892857142858,53.05517561440399,0.5666071428571429,Warm,Follow up within 48 hours,0.3766619084691889,-0.5037410640474744,0.3766619084691889,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lead = source_Partner Referral,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lead = source_partner referral."
Qualified,Web,005mm9vtHx0K9TGlB7,SDR,2,2,0,2,1328,0,0.0,0.0,1.0,0.0,1.0,0.00150489089541,0.00150489089541,-0.0025873221216041,1.0,1.0,730_plus,1_2,1,2.0,0.5299698118856344,0.5322990365798584,0.5197045550698068,0.7454464285714286,1.0,0.4477678571428571,0.7750044642857143,0.6375133928571428,0.2114641871467998,0.4561071428571428,54.65544347154686,0.6289285714285714,Warm,Follow up within 48 hours,0.5095679960742758,0.038276656881209424,0.5095679960742758,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task count increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task count increased priority."
Nurturing,Inbound,005SotgxabsZFoiinJ,BDR,3,1,2,1,923,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0032467532467532,0.001082251082251,-0.0068493150684931,1.0,1.0,730_plus,3_5,0,3.0,0.5153911272513128,0.5285364145658262,0.5312605788761002,0.2554464285714286,0.6688392857142857,1.0,0.5490446428571429,0.6958303571428571,0.2660534728610855,0.4846607142857143,48.70660418583257,0.3794642857142857,Cool,Nurture and monitor,0.464378482719511,-0.14272787192713635,0.46437848271951104,Lower days since last task activity increased priority,Higher task activity recency increased priority,Owner = role_BDR,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and owner = role_bdr."
Nurturing,Partner Referral,005dKuyWKIuifL64ip,BDR,3,3,0,0,32,4,375.0,368.0,1.0,0.0,0.0,0.0909090909090909,0.0,0.6,0.002710027100271,0.0026595744680851,31_90,3_5,1,0.6,0.5153911272513128,0.5307710996486508,0.5312605788761002,0.2554464285714286,0.835,1.0,0.6072008928571428,0.3791607142857143,0.2624427322907083,0.6203571428571429,45.94810339729269,0.2742857142857143,Cool,Nurture and monitor,0.5917920364268413,0.37137852416388295,0.5917920364268413,Lower days since last task created increased priority,Higher task created recency increased priority,Higher closed task count increased priority,"This lead is ranked higher because lower days since last task created increased priority, higher task created recency increased priority, and higher closed task count increased priority."
Qualified,Web,005EF1FFbGvvXzIjDl,SDR,1,0,1,1,1265,0,0.0,0.0,0.0,1.0,1.0,0.0007898894154818,0.0007898894154818,-0.005050505050505,1.0,1.0,730_plus,1_2,0,1.0,0.5299698118856344,0.5322990365798584,0.5197045550698068,0.7454464285714286,1.0,0.4477678571428571,0.7750044642857143,0.5109330357142857,0.2200713300039427,0.3751116071428572,51.57209525726114,0.5003571428571428,Warm,Follow up within 48 hours,0.5991153460083755,0.4017804038427215,0.5991153460083755,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Open,Trade Show,005mzHykyCWibqXEgp,BDR,3,3,0,0,1330,0,0.0,0.0,1.0,0.0,0.0,0.0022539444027047,0.0,-0.0041958041958041,1.0,1.0,730_plus,3_5,0,3.0,0.5309560742601074,0.5229218060850713,0.5312605788761002,1.0,0.336875,1.0,0.76790625,0.6015535714285714,0.2111249014325141,0.3519464285714286,52.60053275726114,0.5433928571428571,Warm,Follow up within 48 hours,0.5246614188882283,0.09872578568792893,0.5246614188882283,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lower lead age increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lower lead age increased priority."
Open,Inbound,0059wV9ybGAGQOgvhj,BDR,3,0,3,0,242,862,0.0,0.0,0.0,1.0,0.0,0.0123456790123456,0.0,0.0034762456546929,1.0,1.0,181_365,3_5,0,0.0034762456546929,0.5309560742601074,0.5285364145658262,0.5312605788761002,1.0,0.6688392857142857,1.0,0.8840937499999999,0.6025178571428571,0.3600177585753712,0.4733392857142857,62.94803275726114,0.8975,Hot,Contact today,0.4995529389812126,-0.0017882445516892716,0.49955293898121267,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Nurturing,Event,005kYbLfois6p7LjKf,SDR,4,3,1,1,1457,0,0.0,0.0,0.75,0.25,0.25,0.0027434842249657,0.0006858710562414,-0.0042149631190727,1.0,1.0,730_plus,3_5,1,4.0,0.5153911272513128,0.5190130333478957,0.5197045550698068,0.2554464285714286,0.1707142857142857,0.4477678571428571,0.2642544642857143,0.7663973214285714,0.1935177585753712,0.4188839285714285,35.89249704297542,0.0496428571428571,Cold,Add to nurture campaign,0.4231386861074213,-0.3099018919634248,0.4231386861074213,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lower lead age increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lower lead age increased priority."
Nurturing,Web,005lFrIUHPTHLXsJgY,BDR,4,2,2,2,616,156,0.0,0.0,0.5,0.5,0.5,0.006482982171799,0.0032414910858995,0.0254777070063694,1.0,1.0,366_730,3_5,1,0.0254777070063694,0.5153911272513128,0.5322990365798584,0.5312605788761002,0.2554464285714286,1.0,1.0,0.6649508928571428,0.82415625,0.3094463300039427,0.6553214285714285,58.91776490011827,0.7855357142857143,Hot,Contact today,0.5056272878829368,0.022510101981443494,0.5056272878829368,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lead = source_Web,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lead = source_web."
Working,Trade Show,005uK1d6IniB6ZlkqB,SDR,3,2,1,1,166,0,482.0,466.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0179640718562874,0.0059880239520958,-0.0384615384615384,0.0021413276231263,0.0020703933747412,91_180,3_5,1,3.0,0.5281847968545216,0.5229218060850713,0.5197045550698068,0.4942857142857143,0.336875,0.4477678571428571,0.4298883928571428,0.4669107142857143,0.2251481633591799,0.8086026785714286,41.37422168648969,0.14,Cold,Add to nurture campaign,0.6429970987522378,0.5883963036869939,0.6429970987522378,Lower days since last task created increased priority,Higher task created recency increased priority,Higher closed task count increased priority,"This lead is ranked higher because lower days since last task created increased priority, higher task created recency increased priority, and higher closed task count increased priority."
Open,Inbound,005xi0Xi0wCwuciNbG,SDR,4,4,0,2,954,469,0.0,0.0,1.0,0.0,0.5,0.0041884816753926,0.0020942408376963,0.0085106382978723,1.0,1.0,730_plus,3_5,0,0.0085106382978723,0.5309560742601074,0.5285364145658262,0.5197045550698068,1.0,0.6688392857142857,0.4477678571428571,0.7736473214285714,0.7741607142857143,0.2626784728610856,0.5207276785714287,59.516738114404,0.8035714285714286,Hot,Contact today,0.5718779829897729,0.28951741074829807,0.5718779829897729,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task count increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task count increased priority."
Qualified,Event,005BLRswT6VWAL3Jkq,BDR,2,0,2,1,1211,0,0.0,0.0,0.0,1.0,0.5,0.0016501650165016,0.0008250825082508,-0.0042194092827004,1.0,1.0,730_plus,1_2,1,2.0,0.5299698118856344,0.5190130333478957,0.5312605788761002,0.7454464285714286,0.1707142857142857,1.0,0.5952008928571428,0.59665625,0.2282677585753712,0.3979955357142857,46.569148828689706,0.2976785714285714,Cool,Nurture and monitor,0.583830628152464,0.3385185992123744,0.583830628152464,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Qualified,Partner Referral,005ZmDANT8NxIwQSUH,BDR,2,1,1,1,1277,0,0.0,0.0,0.5,0.5,0.5,0.001564945226917,0.0007824726134585,-0.0014869888475836,1.0,1.0,730_plus,1_2,0,2.0,0.5299698118856344,0.5307710996486508,0.5312605788761002,0.7454464285714286,0.835,1.0,0.8277008928571428,0.6014241071428571,0.2185177585753712,0.3890848214285714,55.58289882868971,0.6653571428571429,Warm,Follow up within 48 hours,0.5286142844026862,0.11458233693168621,0.5286142844026862,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lower lead age increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lower lead age increased priority."
Nurturing,Event,005g1giftkTe0BXVrH,AE,4,3,1,2,749,20,68.0,62.0,0.75,0.25,0.5,0.0053333333333333,0.0026666666666666,0.1904761904761904,0.0158730158730158,0.0144927536231884,730_plus,3_5,1,0.1904761904761904,0.5153911272513128,0.5190130333478957,0.530961155961156,0.2554464285714286,0.1707142857142857,0.5523214285714285,0.2851651785714285,0.6150892857142857,0.2599462807201997,0.6246517857142857,37.7532991358917,0.07625,Cold,Add to nurture campaign,0.3486596602316984,-0.6249360401246224,0.3486596602316984,Higher task created recency increased priority,Lower days since last task activity increased priority,Higher closed task count increased priority,"This lead is ranked higher because higher task created recency increased priority, lower days since last task activity increased priority, and higher closed task count increased priority."
Nurturing,Partner Referral,005EF1FFbGvvXzIjDl,SDR,4,0,4,0,1333,0,0.0,0.0,0.0,1.0,0.0,0.0029985007496251,0.0,-0.0150375939849624,1.0,1.0,730_plus,3_5,1,4.0,0.5153911272513128,0.5307710996486508,0.5197045550698068,0.2554464285714286,0.835,0.4477678571428571,0.4967544642857142,0.6595982142857142,0.2106963300039427,0.4101428571428572,43.48446132868971,0.195625,Cold,Add to nurture campaign,0.5561085328102627,0.2253833888123895,0.5561085328102627,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Qualified,Outbound,005SHkriY5Z0W9xzJS,BDR,3,2,1,1,1407,0,22.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0021306818181818,0.0007102272727272,-0.0021367521367521,1.0,0.0434782608695652,730_plus,3_5,0,3.0,0.5299698118856344,0.5230338145896657,0.5312605788761002,0.7454464285714286,0.5002678571428572,1.0,0.7105446428571429,0.6205446428571428,0.1950518464975686,0.3922455357142856,50.6066893234985,0.4553571428571428,Cool,Nurture and monitor,0.6548692390559797,0.6405122182249704,0.6548692390559797,Higher task created recency increased priority,Lower days since last task activity increased priority,Higher task activity recency increased priority,"This lead is ranked higher because higher task created recency increased priority, lower days since last task activity increased priority, and higher task activity recency increased priority."
Open,Event,005tRa1eePdjJYM6mg,BDR,4,1,3,1,623,821,0.0,0.0,0.25,0.75,0.25,0.0064102564102564,0.0016025641025641,0.0048661800486618,1.0,1.0,366_730,3_5,1,0.0048661800486618,0.5309560742601074,0.5190130333478957,0.5312605788761002,1.0,0.1707142857142857,1.0,0.7097500000000001,0.7670669642857143,0.3084284728610855,0.4973839285714285,57.95803275726114,0.7530357142857143,Hot,Contact today,0.3967838708491821,-0.4188838291216167,0.3967838708491821,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Qualified,Outbound,005XY8kCmJrc8XXcwE,BDR,4,1,3,1,1453,0,0.0,0.0,0.25,0.75,0.25,0.0027510316368638,0.0006877579092159,-0.0110803324099723,1.0,1.0,730_plus,3_5,1,4.0,0.5299698118856344,0.5230338145896657,0.5312605788761002,0.7454464285714286,0.5002678571428572,1.0,0.7105446428571429,0.7670669642857143,0.1940891871467998,0.41978125,53.78361311440399,0.5958035714285714,Warm,Follow up within 48 hours,0.4373845505642869,-0.2517835699107284,0.43738455056428693,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lower lead age increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lower lead age increased priority."
Open,Trade Show,005XY8kCmJrc8XXcwE,BDR,4,4,0,0,941,150,0.0,0.0,1.0,0.0,0.0,0.0042462845010615,0.0,0.0264900662251655,1.0,1.0,730_plus,3_5,0,0.0264900662251655,0.5309560742601074,0.5229218060850713,0.5312605788761002,1.0,0.336875,1.0,0.76790625,0.6595178571428572,0.2640177585753712,0.3947142857142857,55.77428275726114,0.6723214285714286,Warm,Follow up within 48 hours,0.4334731706704334,-0.2676945348799538,0.43347317067043345,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task count increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task count increased priority."
Nurturing,Partner Referral,005GkgNJqeO2GW2jXH,SDR,4,3,1,2,557,920,0.0,0.0,0.75,0.25,0.5,0.007168458781362,0.003584229390681,0.004343105320304,1.0,1.0,366_730,3_5,0,0.004343105320304,0.5153911272513128,0.5307710996486508,0.5197045550698068,0.2554464285714286,0.835,0.4477678571428571,0.4967544642857142,0.8084330357142857,0.3172856157182284,0.61928125,51.750220257261134,0.5082142857142857,Warm,Follow up within 48 hours,0.4894622920223665,-0.04215707433028388,0.4894622920223665,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lead = source_Partner Referral,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lead = source_partner referral."
Qualified,Inbound,0053QDpe3Xj7Gt2h2H,BDR,1,1,0,0,1315,0,0.0,0.0,1.0,0.0,0.0,0.0007598784194528,0.0,-0.0012269938650306,1.0,1.0,730_plus,1_2,0,1.0,0.5299698118856344,0.5285364145658262,0.5312605788761002,0.7454464285714286,0.6688392857142857,1.0,0.7695446428571429,0.43803125,0.2132499014325141,0.2561607142857143,48.50151490011828,0.3703571428571429,Cool,Nurture and monitor,0.3895506643062868,-0.4492013697978209,0.3895506643062868,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task count increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task count increased priority."
Working,Inbound,005xG5kruHOvgAC23A,BDR,3,0,3,2,1190,0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0025188916876574,0.0016792611251049,-0.0038809831824062,1.0,1.0,730_plus,3_5,1,3.0,0.5281847968545216,0.5285364145658262,0.5312605788761002,0.4942857142857143,0.6688392857142857,1.0,0.6565223214285714,0.7171607142857143,0.2310177585753712,0.5210535714285713,52.74517561440399,0.5501785714285714,Warm,Follow up within 48 hours,0.5637106218235014,0.2562353033492787,0.5637106218235014,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Nurturing,Inbound,00512E80qDwAaI1oOE,SDR,0,0,0,0,1262,102,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730_plus,0,0,0.0,0.5153911272513128,0.5285364145658262,0.5197045550698068,0.2554464285714286,0.6688392857142857,0.4477678571428571,0.4385982142857143,0.1262901785714285,0.2204820442896569,0.1381785714285714,28.065979185832568,0.0061607142857142,Cold,Add to nurture campaign,0.5108495958406337,0.04340519673494102,0.5108495958406337,Higher task created recency increased priority,Lower days since last task activity increased priority,Higher closed task count increased priority,"This lead is ranked higher because higher task created recency increased priority, lower days since last task activity increased priority, and higher closed task count increased priority."
Nurturing,Event,005yopVEVGjrYSQu2q,SDR,2,1,1,1,490,660,0.0,0.0,0.5,0.5,0.5,0.0040733197556008,0.0020366598778004,0.0030257186081694,1.0,1.0,366_730,1_2,0,0.0030257186081694,0.5153911272513128,0.5190130333478957,0.5197045550698068,0.2554464285714286,0.1707142857142857,0.4477678571428571,0.2642544642857143,0.6014241071428571,0.3266249014325141,0.4720714285714285,37.11812204297542,0.0674107142857142,Cold,Add to nurture campaign,0.3810657433069314,-0.48502714329530044,0.3810657433069314,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task count increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task count increased priority."
Working,Outbound,005r8kcdxSxYgha9K0,SDR,4,2,2,1,764,0,0.0,0.0,0.5,0.5,0.25,0.0052287581699346,0.0013071895424836,-0.0091116173120728,1.0,1.0,730_plus,3_5,1,4.0,0.5281847968545216,0.5230338145896657,0.5197045550698068,0.4942857142857143,0.5002678571428572,0.4477678571428571,0.4870758928571428,0.7821205357142857,0.2888749014325141,0.5782276785714285,49.57397025726114,0.4166964285714286,Cool,Nurture and monitor,0.574612727530078,0.30069631319566803,0.574612727530078,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lower owner tenure increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lower owner tenure increased priority."
Qualified,Trade Show,005Iyi4Xhg6R1KQ608,SDR,5,3,2,3,115,787,36.0,12.0,0.6,0.4,0.6,0.043103448275862,0.0258620689655172,0.0063451776649746,0.0769230769230769,0.027027027027027,91_180,3_5,0,0.0063451776649746,0.5299698118856344,0.5229218060850713,0.5197045550698068,0.7454464285714286,0.336875,0.4477678571428571,0.5429107142857144,0.7138526785714285,0.3666903338152188,0.8018392857142855,55.01258501445657,0.6434821428571429,Warm,Follow up within 48 hours,0.5760189682621815,0.306451873400566,0.5760189682621815,Higher task created recency increased priority,Lower days since last task activity increased priority,Higher high priority task count increased priority,"This lead is ranked higher because higher task created recency increased priority, lower days since last task activity increased priority, and higher high priority task count increased priority."
Working,Web,005FA8TcXwRGIFLbcj,SDR,5,1,4,2,272,780,255.0,249.0,0.2,0.8,0.4,0.0183150183150183,0.0073260073260073,0.0064020486555697,0.004,0.00390625,181_365,3_5,1,0.0064020486555697,0.5281847968545216,0.5322990365798584,0.5197045550698068,0.4942857142857143,1.0,0.4477678571428571,0.6619821428571429,0.6394776785714287,0.2583425712971481,0.7218303571428571,54.2374199960573,0.6135714285714285,Warm,Follow up within 48 hours,0.5738970577489746,0.297769072781478,0.5738970577489746,Lower days since last task created increased priority,Higher task created recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task created increased priority, higher task created recency increased priority, and higher closed task ratio increased priority."
Nurturing,Event,0055zd5SriKEc8WlTo,SDR,3,2,1,0,1107,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0027075812274368,0.0,-0.0093167701863354,1.0,1.0,730_plus,3_5,1,3.0,0.5153911272513128,0.5190130333478957,0.5197045550698068,0.2554464285714286,0.1707142857142857,0.4477678571428571,0.2642544642857143,0.6223392857142857,0.2425713300039427,0.3754107142857143,34.04821132868971,0.0307142857142857,Cold,Add to nurture campaign,0.5515937126435088,0.20711203459774824,0.5515937126435088,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lower lead age increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lower lead age increased priority."
Nurturing,Event,005oTuswObpFtGANeE,SDR,2,1,1,0,116,71,713.0,687.0,0.5,0.5,0.0,0.017094017094017,0.0,0.0277777777777777,0.001453488372093,0.0014005602240896,91_180,1_2,0,0.0277777777777777,0.5153911272513128,0.5190130333478957,0.5197045550698068,0.2554464285714286,0.1707142857142857,0.4477678571428571,0.2642544642857143,0.2928660714285714,0.2061927487186227,0.5615535714285714,28.228818175844395,0.0063392857142857,Cold,Add to nurture campaign,0.551924697275856,0.20845031426493074,0.551924697275856,Lower days since last task created increased priority,Higher task created recency increased priority,Higher closed task count increased priority,"This lead is ranked higher because lower days since last task created increased priority, higher task created recency increased priority, and higher closed task count increased priority."
Working,Event,005zWOoMnQrwuxqr1I,SDR,3,3,0,1,713,489,0.0,0.0,1.0,0.0,0.3333333333333333,0.0042016806722689,0.0014005602240896,0.0061224489795918,1.0,1.0,366_730,3_5,1,0.0061224489795918,0.5281847968545216,0.5190130333478957,0.5197045550698068,0.4942857142857143,0.1707142857142857,0.4477678571428571,0.3717321428571428,0.6741607142857142,0.2959999014325141,0.4434866071428571,41.66736311440399,0.1469642857142857,Cold,Add to nurture campaign,0.5262267071247305,0.10500319981422243,0.5262267071247305,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task count increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task count increased priority."
Open,Partner Referral,005FW7cpQveNM0iR7j,SDR,4,2,2,1,959,382,0.0,0.0,0.5,0.5,0.25,0.0041666666666666,0.0010416666666666,0.010443864229765,1.0,1.0,730_plus,3_5,1,0.010443864229765,0.5309560742601074,0.5307710996486508,0.5197045550698068,1.0,0.835,0.4477678571428571,0.8318035714285714,0.7821205357142857,0.2618927585753712,0.4257276785714285,61.028613114404,0.8486607142857143,Hot,Contact today,0.4875256031793745,-0.04990794394036378,0.4875256031793745,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lead = source_Partner Referral,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lead = source_partner referral."
Qualified,Event,005XY8kCmJrc8XXcwE,BDR,4,1,3,2,1043,48,0.0,0.0,0.25,0.75,0.5,0.003831417624521,0.0019157088122605,0.0816326530612244,1.0,1.0,730_plus,3_5,1,0.0816326530612244,0.5299698118856344,0.5190130333478957,0.5312605788761002,0.7454464285714286,0.1707142857142857,1.0,0.5952008928571428,0.8091026785714286,0.2509284728610855,0.5372946428571429,52.89088990011828,0.5583035714285715,Warm,Follow up within 48 hours,0.4256033537086253,-0.2998123611368827,0.4256033537086253,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Open,Inbound,005UmJEIRnoljtUYmh,BDR,5,3,2,0,1229,0,0.0,0.0,0.6,0.4,0.0,0.0040650406504065,0.0,-0.007052186177715,1.0,1.0,730_plus,3_5,0,5.0,0.5309560742601074,0.5285364145658262,0.5312605788761002,1.0,0.6688392857142857,1.0,0.8840937499999999,0.7678169642857142,0.2256606157182284,0.4773035714285714,62.26294347154685,0.8823214285714286,Hot,Contact today,0.5092426802045673,0.03697493275231668,0.5092426802045673,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lower lead age increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lower lead age increased priority."
Nurturing,Outbound,005farfat1cfKFkByw,AE,6,4,2,2,916,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0065430752453653,0.0021810250817884,-0.010948905109489,1.0,1.0,730_plus,6_10,1,6.0,0.5153911272513128,0.5230338145896657,0.530961155961156,0.2554464285714286,0.5002678571428572,0.5523214285714285,0.4005089285714285,0.913705357142857,0.2668034728610856,0.6942946428571429,49.24151490011828,0.4033928571428571,Cool,Nurture and monitor,0.5228778878509868,0.09157549433250356,0.5228778878509868,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher open task count increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher open task count increased priority."
Open,Web,005N1Jj8umhbHxSPTH,SDR,4,2,2,2,88,0,0.0,0.0,0.5,0.5,0.5,0.0449438202247191,0.0224719101123595,-0.054054054054054,1.0,1.0,31_90,3_5,1,4.0,0.5309560742601074,0.5322990365798584,0.5197045550698068,1.0,1.0,0.4477678571428571,0.8895535714285715,0.82415625,0.3805534728610855,0.9154598214285716,72.63647025726114,0.9949107142857144,Hot,Contact today,0.5760897738393242,0.3067418038506184,0.5760897738393242,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lead = source_Web,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lead = source_web."
Working,Outbound,005gYdlj9yv5Cc6zkp,BDR,2,0,2,1,418,0,0.0,0.0,0.0,1.0,0.5,0.0047732696897374,0.0023866348448687,-0.0172413793103448,1.0,1.0,366_730,1_2,1,2.0,0.5281847968545216,0.5230338145896657,0.5312605788761002,0.4942857142857143,0.5002678571428572,1.0,0.5975223214285714,0.59665625,0.3357856157182284,0.6245491071428572,52.15307740011828,0.5250892857142857,Warm,Follow up within 48 hours,0.4851198577283533,-0.05953815038112014,0.48511985772835337,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Open,Trade Show,005GITA8ZV1nYz3VcV,BDR,3,0,3,0,699,98,0.0,0.0,0.0,1.0,0.0,0.0042857142857142,0.0,0.0303030303030303,1.0,1.0,366_730,3_5,1,0.0303030303030303,0.5309560742601074,0.5229218060850713,0.5312605788761002,1.0,0.336875,1.0,0.76790625,0.6025178571428571,0.2979463300039427,0.3985357142857143,55.69035418583257,0.6690178571428571,Warm,Follow up within 48 hours,0.5270015135094571,0.10811123179345605,0.5270015135094571,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Working,Event,005aV0dZauGUbUqQX9,SDR,2,2,0,0,39,189,760.0,734.0,1.0,0.0,0.0,0.05,0.0,0.0105263157894736,0.001360544217687,0.0013140604467805,31_90,1_2,0,0.0105263157894736,0.5281847968545216,0.5190130333478957,0.5197045550698068,0.4942857142857143,0.1707142857142857,0.4477678571428571,0.3717321428571428,0.2858973214285714,0.2131081449599158,0.5757142857142857,32.73761934879747,0.0223214285714285,Cold,Add to nurture campaign,0.436420631586644,-0.2557016429437704,0.43642063158664396,Lower days since last task created increased priority,Higher task created recency increased priority,Higher closed task count increased priority,"This lead is ranked higher because lower days since last task created increased priority, higher task created recency increased priority, and higher closed task count increased priority."
