lead_id,company,status,lead_source,lead_owner_id,company_norm,user_id,owner_role,owner_department,owner_is_active,task_count,open_task_count,closed_task_count,high_priority_task_count,account_id,account_number,account_owner_id,account_type,account_industry,account_annual_revenue,account_employee_count,account_billing_city,account_billing_state,account_billing_country,account_created_date,account_is_active,contact_count,primary_contact_count,unique_contact_departments,unique_contact_titles,lead_source_contact_mode,account_event_count,account_demo_count,account_meeting_count,account_onsite_count,account_qbr_count,contact_event_count,contact_demo_count,contact_meeting_count,contact_qbr_count,last_contact_event_date,lead_age_days,owner_tenure_days,days_since_last_task_created,days_since_last_task_activity,days_since_last_contact_created,days_since_last_account_event,lead_is_converted
00QOM2istVyhC9Miko,Lighthouse Group,Nurturing,Inbound,005nz6ixedb0ulRU2P,lighthouse group,005nz6ixedb0ulRU2P,BDR,Sales,1,2,1,1,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,879,738,-401.0,-418.0,,,1
00Q58hFXSPJC6dx0CW,Northstar Foods,Nurturing,Event,00517kC03BFC8pxkQp,northstar foods,00517kC03BFC8pxkQp,AE,Sales,1,3,3,0,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1184,-837,-938.0,-951.0,,,1
00QfkPBUCVxFN5CTMP,Redwood Logistics,Qualified,Outbound,005kGz3iLXUMdHQq3f,redwood logistics,005kGz3iLXUMdHQq3f,SDR,Sales,1,4,3,1,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,391,605,-378.0,-388.0,,,1
00QeGYpFBjhnrVwJDW,Stratus Media,Qualified,Outbound,005GkgNJqeO2GW2jXH,stratus media,005GkgNJqeO2GW2jXH,SDR,Sales,1,3,1,2,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,140,1337,354.0,331.0,,,1
00QhMZnqbUV6Vopgfs,Acme Partners,Open,Inbound,005CyM4CU7TgZ0ieQC,acme partners,005CyM4CU7TgZ0ieQC,BDR,Sales,1,7,4,3,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,123,1335,143.0,127.0,,,0
00Q6SwpI2rC0Pp5wZk,Cobalt Media,Nurturing,Partner Referral,005GkgNJqeO2GW2jXH,cobalt media,005GkgNJqeO2GW2jXH,SDR,Sales,1,6,3,3,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,260,1217,-233.0,-257.0,,,0
00QXz6x7Mp7R1oEVAE,Ironwood Media,Open,Trade Show,005CS61es1IwtecnA5,ironwood media,005CS61es1IwtecnA5,SDR,Sales,1,3,0,3,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,936,-858,-631.0,-647.0,,,0
00Q62OX5okNI1ukzDf,Acme Technologies,Nurturing,Outbound,005Xq8vs8ialvuJ4ap,acme technologies,005Xq8vs8ialvuJ4ap,SDR,Sales,1,0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1400,-1282,,,,,1
00Q5rNlcV1UWi7HDUz,Oakridge Labs,Qualified,Trade Show,00574uwHCzqanx744B,oakridge labs,00574uwHCzqanx744B,AE,Sales,1,0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,310,98,,,,,1
00QnXK2TIubvq1c2Ks,Nimbus Energy,Nurturing,Trade Show,005YJKL1sxnz5KucCa,nimbus energy,005YJKL1sxnz5KucCa,SDR,Sales,1,5,3,2,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,815,-153,-329.0,-349.0,,,1
00Q5PGMSZX4OaBiWw3,Clearwater Health,Working,Partner Referral,005w1rZfJkoRoaYcEo,clearwater health,005w1rZfJkoRoaYcEo,BDR,Sales,1,4,2,2,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,858,685,-530.0,-542.0,,,1
00QId6T9hxmvIxh22b,Ironwood Energy,Working,Inbound,005pCTycClXuIF6SUv,ironwood energy,005pCTycClXuIF6SUv,BDR,Sales,1,4,3,1,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1118,-352,-903.0,-926.0,,,1
00QOZBoym8bpUJVoOZ,Vertex Foods,Nurturing,Web,005OHuMUHvi8wsLMNv,vertex foods,005OHuMUHvi8wsLMNv,SDR,Sales,1,4,2,2,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,828,79,-783.0,-802.0,,,1
00QntIKoJmIZZSCL7T,Harbor Manufacturing,Open,Inbound,005ZhFZ3TvVOVxKEgo,harbor manufacturing,005ZhFZ3TvVOVxKEgo,SDR,Sales,1,7,4,3,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,562,-413,-477.0,-492.0,,,1
00QjoW2KrQN9WL2XBu,Oakridge Financial,Nurturing,Inbound,005RYrmmC3EMzwluqj,oakridge financial,005RYrmmC3EMzwluqj,BDR,Sales,1,8,2,6,4,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1409,-1049,-846.0,-874.0,,,0
00QkVCQF1t3vpBLTy2,Ironwood Partners,Working,Inbound,005voBFvhNYadVKXTu,ironwood partners,005voBFvhNYadVKXTu,BDR,Sales,1,3,0,3,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,546,34,-427.0,-429.0,,,1
00QPBTVZXM4ONJ1dnT,Northstar Media,Qualified,Web,005Jf9CIg9lV3G32cG,northstar media,005Jf9CIg9lV3G32cG,BDR,Sales,1,5,2,3,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,162,831,-135.0,-163.0,,,1
00Qs9xW8LNy9J1w3mi,Northstar Health,Working,Event,005IgSO06ukUkmxr0U,northstar health,005IgSO06ukUkmxr0U,BDR,Sales,1,4,4,0,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,609,-208,-503.0,-517.0,,,0
00QbNR2rHbFAKBR9Dk,Pinnacle Logistics,Open,Partner Referral,005sW3tnobKnIyN0Nz,pinnacle logistics,005sW3tnobKnIyN0Nz,SDR,Sales,1,3,0,3,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,10,27,365.0,361.0,,,1
00QspMXK5WSlGrwOIT,Nimbus Financial,Nurturing,Partner Referral,005FA8TcXwRGIFLbcj,nimbus financial,005FA8TcXwRGIFLbcj,SDR,Sales,1,3,2,1,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,892,160,-250.0,-269.0,,,1
00QsCdHb9G9iXEbBa0,Acme Retail,Open,Event,005FW7cpQveNM0iR7j,acme retail,005FW7cpQveNM0iR7j,SDR,Sales,1,3,2,1,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,733,608,-743.0,-762.0,,,1
00QWoDcc08qynkWQCt,Lighthouse Foods,Nurturing,Event,005ATkmG7VSdpihf48,lighthouse foods,005ATkmG7VSdpihf48,SDR,Sales,1,2,2,0,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,395,-205,-202.0,-206.0,,,1
00QMVnpzGLQN2Ftngi,BlueSky Energy,Qualified,Web,005SzPtEFRJYtyoJvY,bluesky energy,005SzPtEFRJYtyoJvY,BDR,Sales,1,3,1,2,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1328,-764,-1244.0,-1252.0,,,0
00QVfciqizIGvpDUc1,Northstar Services,Qualified,Outbound,0051FeBviD8WOpEx9p,northstar services,0051FeBviD8WOpEx9p,SDR,Sales,1,2,0,2,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1067,-1069,-307.0,-309.0,,,0
00QG1MgkTpPwNJqHvg,Summit Retail,Qualified,Outbound,005v0k6ScHdsTsZ8Rg,summit retail,005v0k6ScHdsTsZ8Rg,AE,Sales,1,5,1,4,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1015,6,-818.0,-840.0,,,0
00QqXKUhhfC5Oo2go3,Redwood Media,Qualified,Web,005iSUGFUqSTcmtbKs,redwood media,005iSUGFUqSTcmtbKs,SDR,Sales,1,3,1,2,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1036,-211,-487.0,-503.0,,,1
00QHAtBs7JRV3NwD5E,Acme Energy,Open,Web,005FW7cpQveNM0iR7j,acme energy,005FW7cpQveNM0iR7j,SDR,Sales,1,5,4,1,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,974,367,-838.0,-863.0,,,1
00QaZTdnmUoE9Ad4GS,Cobalt Partners,Nurturing,Outbound,005tRa1eePdjJYM6mg,cobalt partners,005tRa1eePdjJYM6mg,BDR,Sales,1,4,3,1,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,618,826,-529.0,-543.0,,,0
00Q9l0QbhFRxaqa7vx,Northstar Software,Working,Inbound,005sbu92PDPF7bHdnm,northstar software,005sbu92PDPF7bHdnm,BDR,Sales,1,1,1,0,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,786,-758,-622.0,-644.0,,,1
00QHmdBjJcxWwirqgp,Stratus Technologies,Qualified,Web,005GITA8ZV1nYz3VcV,stratus technologies,005GITA8ZV1nYz3VcV,BDR,Sales,1,3,1,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,493,304,-224.0,-234.0,,,0
00QrUW5Ck3fPgqaquG,Northstar Health,Open,Web,005f9kyPUYR0yZXH7k,northstar health,005f9kyPUYR0yZXH7k,SDR,Sales,1,6,2,4,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,467,-142,-131.0,-138.0,,,0
00QZUJsaPdU30f99co,Clearwater Partners,Qualified,Inbound,005Sq8Z0wjCdFUQUHx,clearwater partners,005Sq8Z0wjCdFUQUHx,SDR,Sales,1,6,4,2,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,613,130,-394.0,-414.0,,,0
00QR1QHNJXfFBneR40,Evergreen Retail,Nurturing,Outbound,0059UKz8nd1s6XFb2G,evergreen retail,0059UKz8nd1s6XFb2G,BDR,Sales,1,6,4,2,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1192,-778,-1177.0,-1203.0,,,0
00Qg7thSiaM9UvA8xM,Vertex Partners,Open,Event,005zWOoMnQrwuxqr1I,vertex partners,005zWOoMnQrwuxqr1I,SDR,Sales,1,2,1,1,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1405,-203,-570.0,-587.0,,,0
00QLXan6Jygc44N8zA,Northstar Financial,Open,Outbound,005xi0Xi0wCwuciNbG,northstar financial,005xi0Xi0wCwuciNbG,SDR,Sales,1,5,1,4,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1229,194,-1204.0,-1234.0,,,1
00QYlwKjbCGejMcELs,Lighthouse Logistics,Qualified,Outbound,005EhkAnpKcWuNovJ6,lighthouse logistics,005EhkAnpKcWuNovJ6,BDR,Sales,1,3,1,2,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,319,440,-224.0,-254.0,,,0
00QvhuVQSQ9fS78kmL,Stratus Health,Open,Web,005Ozb2jx0nnrpjBm7,stratus health,005Ozb2jx0nnrpjBm7,SDR,Sales,1,3,1,2,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,419,844,-38.0,-56.0,,,0
00QaGLQqOSaNvzOhw5,Pinnacle Foods,Nurturing,Event,005lECbWsEiD75E7eC,pinnacle foods,005lECbWsEiD75E7eC,SDR,Sales,1,3,2,1,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1239,-736,-991.0,-1010.0,,,0
00QMudi1RQFWaY6Bu7,Clearwater Consulting,Open,Outbound,005OcXZdxrlsgJWBeG,clearwater consulting,005OcXZdxrlsgJWBeG,AE,Sales,1,6,2,4,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,943,-422,-412.0,-422.0,,,0
00QTz8RZDFTGP7XfJB,Acme Foods,Open,Trade Show,005Cu36WnbRoy8DEqo,acme foods,005Cu36WnbRoy8DEqo,SDR,Sales,1,2,1,1,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,948,-201,-184.0,-201.0,,,1
00QKEmudbVwsZBCts9,Stratus Labs,Qualified,Partner Referral,005RYrmmC3EMzwluqj,stratus labs,005RYrmmC3EMzwluqj,BDR,Sales,1,3,3,0,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,439,-79,-184.0,-199.0,,,1
00QkayqF5Hweex6HpK,Clearwater Technologies,Nurturing,Event,005rTQ0LB8Z2cjvjPG,clearwater technologies,005rTQ0LB8Z2cjvjPG,BDR,Sales,1,1,1,0,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1381,-519,-744.0,-747.0,,,0
00Qdc4BwfxFoQxjqkT,Pinnacle Health,Qualified,Event,005r8kcdxSxYgha9K0,pinnacle health,005r8kcdxSxYgha9K0,SDR,Sales,1,3,1,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1220,-896,-992.0,-1015.0,,,1
00QNOyGNFGxprRhIlE,Redwood Partners,Qualified,Outbound,005H18uJWTVdyNheWe,redwood partners,005H18uJWTVdyNheWe,BDR,Sales,1,9,3,6,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,661,-546,-356.0,-361.0,,,0
00QLw8wEHp1txXXpa1,Acme Health,Working,Event,005ZhFZ3TvVOVxKEgo,acme health,005ZhFZ3TvVOVxKEgo,SDR,Sales,1,5,2,3,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,730,-581,-674.0,-683.0,,,0
00Qe7J7SSS86r9G2fg,Lighthouse Systems,Working,Partner Referral,0059UKz8nd1s6XFb2G,lighthouse systems,0059UKz8nd1s6XFb2G,BDR,Sales,1,3,3,0,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,839,-425,-545.0,-563.0,,,0
00QaesIFH52FQhIhWA,Harbor Energy,Qualified,Outbound,005rfIoTPQqJtbyYEc,harbor energy,005rfIoTPQqJtbyYEc,SDR,Sales,1,5,2,3,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,647,493,-561.0,-565.0,,,1
00Q3h38ZW5Tdz0UZnO,Acme Technologies,Working,Partner Referral,005xhYc6cT3lbTknDn,acme technologies,005xhYc6cT3lbTknDn,AE,Sales,1,5,5,0,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,826,605,-808.0,-809.0,,,0
00QtPEbLXY2FWlnooX,Oakridge Technologies,Open,Event,0055zd5SriKEc8WlTo,oakridge technologies,0055zd5SriKEc8WlTo,SDR,Sales,1,2,2,0,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,493,291,22.0,10.0,,,0
00QRbMGmAQFzGGp3Ds,Acme Technologies,Qualified,Web,005cFzr92UqWtEjiS5,acme technologies,005cFzr92UqWtEjiS5,AE,Sales,1,3,1,2,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1123,-593,-836.0,-851.0,,,0
00QxIXXLMDD1WwWlKm,Clearwater Group,Nurturing,Event,005XY6JL792Cjz6tvp,clearwater group,005XY6JL792Cjz6tvp,BDR,Sales,1,3,2,1,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1078,-304,-1045.0,-1054.0,,,1
00QiA1eVF3sLDAphu0,Stratus Retail,Working,Outbound,005T3CcQW30Fc3HxzP,stratus retail,005T3CcQW30Fc3HxzP,BDR,Sales,1,2,0,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,76,269,43.0,34.0,,,1
00QeJbOzclQJhDGoK1,Ironwood Partners,Open,Inbound,005Rxy2aV7ygR0ASuT,ironwood partners,005Rxy2aV7ygR0ASuT,BDR,Sales,1,3,1,2,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,879,752,-660.0,-687.0,,,0
00QHnd4pLN6kA3VaOC,Clearwater Foods,Nurturing,Web,005AjaFO16Hd8Hp1Jf,clearwater foods,005AjaFO16Hd8Hp1Jf,AE,Sales,1,3,2,1,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,744,639,-506.0,-519.0,,,1
00QQpGVzmA36FrvjZy,Northstar Foods,Qualified,Web,005PsOTr02Fp2pwCFZ,northstar foods,005PsOTr02Fp2pwCFZ,BDR,Sales,1,3,1,2,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,220,472,327.0,299.0,,,0
00Qgy5oToxyBPtIqvx,Oakridge Foods,Working,Trade Show,00512E80qDwAaI1oOE,oakridge foods,00512E80qDwAaI1oOE,SDR,Sales,1,0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1380,-16,,,,,1
00Q7LyrL70K5o6j75o,BlueSky Energy,Working,Event,005dKuyWKIuifL64ip,bluesky energy,005dKuyWKIuifL64ip,BDR,Sales,1,5,3,2,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,287,-251,325.0,302.0,,,1
00QI1G6nmMFlPSXUS1,Pinnacle Retail,Working,Partner Referral,005DS8Y3naP935K0U7,pinnacle retail,005DS8Y3naP935K0U7,BDR,Sales,1,1,1,0,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,969,130,-18.0,-36.0,,,1
00QHYixcUcEDgVqzi5,Summit Retail,Open,Web,005lFrIUHPTHLXsJgY,summit retail,005lFrIUHPTHLXsJgY,BDR,Sales,1,3,0,3,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1445,-673,-1342.0,-1355.0,,,0
00QJfeYmsLDBQsuVgV,Ironwood Manufacturing,Nurturing,Partner Referral,005Xq8vs8ialvuJ4ap,ironwood manufacturing,005Xq8vs8ialvuJ4ap,SDR,Sales,1,3,2,1,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,257,-139,712.0,706.0,,,0
00Q5ITvANhd7C3RNGv,Acme Technologies,Open,Inbound,005YJKL1sxnz5KucCa,acme technologies,005YJKL1sxnz5KucCa,SDR,Sales,1,0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,921,-259,,,,,1
00QYeRqR17XVdAWpuB,Clearwater Financial,Qualified,Outbound,0055pWDZRM9H820dFq,clearwater financial,0055pWDZRM9H820dFq,SDR,Sales,1,3,1,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,424,-74,569.0,560.0,,,0
00QEjE3lyALAYWMRzW,Cobalt Group,Nurturing,Outbound,005XY6JL792Cjz6tvp,cobalt group,005XY6JL792Cjz6tvp,BDR,Sales,1,5,4,1,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1174,-400,-889.0,-903.0,,,1
00QWygSkkDoXIfXNS5,Acme Technologies,Nurturing,Inbound,005BLRswT6VWAL3Jkq,acme technologies,005BLRswT6VWAL3Jkq,BDR,Sales,1,3,1,2,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1305,-569,-1133.0,-1145.0,,,0
00QVTTSY0Y8asNconl,Evergreen Services,Nurturing,Trade Show,005Zig763saiCy9Xs5,evergreen services,005Zig763saiCy9Xs5,BDR,Sales,1,3,1,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,675,904,-649.0,-662.0,,,1
00QWeTzJJTNeQbKJPf,Lighthouse Partners,Qualified,Trade Show,005Wrx3urpzsQneM9P,lighthouse partners,005Wrx3urpzsQneM9P,AE,Sales,1,4,2,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1234,-747,-1012.0,-1031.0,,,1
00Ql1Pne5Nr1IZw5T4,Lighthouse Systems,Working,Event,0052yGgxi1v4hCqV4x,lighthouse systems,0052yGgxi1v4hCqV4x,SDR,Sales,1,5,2,3,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,650,531,-636.0,-648.0,,,0
00QabrqdB6Tu1NZMRB,Harbor Partners,Nurturing,Inbound,005mYnZlHWW2dnL0rt,harbor partners,005mYnZlHWW2dnL0rt,BDR,Sales,1,2,0,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1169,386,99.0,81.0,,,0
00QQA6boYZKqSDSBgL,Evergreen Manufacturing,Nurturing,Web,005UyDSWXbJPhakryL,evergreen manufacturing,005UyDSWXbJPhakryL,BDR,Sales,1,4,2,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,301,-37,-60.0,-72.0,,,1
00Qvf7ALwxDCA7yo5v,Vertex Energy,Open,Inbound,005lkDbq9IPSQ2U7zZ,vertex energy,005lkDbq9IPSQ2U7zZ,BDR,Sales,1,4,2,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,553,798,87.0,83.0,,,1
00QR0g79ZTdkEL6faE,Lighthouse Foods,Qualified,Event,005pCTycClXuIF6SUv,lighthouse foods,005pCTycClXuIF6SUv,BDR,Sales,1,1,1,0,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,166,600,892.0,880.0,,,1
00QrpSsZgeut79Y8Jh,BlueSky Energy,Qualified,Web,005egJ9DcGz51VtFgp,bluesky energy,005egJ9DcGz51VtFgp,AE,Sales,1,3,1,2,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1389,-1120,-891.0,-915.0,,,0
00QNKoF78apJpRcqCv,Harbor Foods,Working,Partner Referral,005B24wkYeA8WTwY25,harbor foods,005B24wkYeA8WTwY25,AE,Sales,1,2,1,1,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,347,1280,-189.0,-196.0,,,0
00Q226fYwcqVxLD7wC,Evergreen Services,Working,Outbound,005sW3tnobKnIyN0Nz,evergreen services,005sW3tnobKnIyN0Nz,SDR,Sales,1,7,4,3,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1074,-1037,-1052.0,-1064.0,,,0
00QdkxjwswSKWA8id6,Evergreen Energy,Nurturing,Inbound,005FW7cpQveNM0iR7j,evergreen energy,005FW7cpQveNM0iR7j,SDR,Sales,1,2,1,1,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,376,965,-369.0,-388.0,,,1
00QLSrp3rXFEk5g3Ut,Lighthouse Health,Open,Trade Show,005SotgxabsZFoiinJ,lighthouse health,005SotgxabsZFoiinJ,BDR,Sales,1,0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1415,-931,,,,,1
00Qzt6JzaQElDKVZZF,Stratus Systems,Nurturing,Partner Referral,005ATkmG7VSdpihf48,stratus systems,005ATkmG7VSdpihf48,SDR,Sales,1,5,2,3,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,165,25,452.0,451.0,,,0
00Q6VFswak1UUF23KA,Lighthouse Manufacturing,Qualified,Inbound,005sW3tnobKnIyN0Nz,lighthouse manufacturing,005sW3tnobKnIyN0Nz,SDR,Sales,1,3,2,1,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1038,-1001,-1061.0,-1067.0,,,1
00Qitv8izY7rgST7fN,Cobalt Labs,Working,Inbound,005NhmgMvZSpDy5y9P,cobalt labs,005NhmgMvZSpDy5y9P,BDR,Sales,1,6,2,4,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,211,718,-145.0,-153.0,,,1
00QYfBe1fGvYHOspE0,Lighthouse Consulting,Qualified,Web,005mbGysH2pp4xju3N,lighthouse consulting,005mbGysH2pp4xju3N,SDR,Sales,1,0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1201,-405,,,,,1
00QMBRWwXrh3ZVixsK,Clearwater Energy,Nurturing,Trade Show,005pCTycClXuIF6SUv,clearwater energy,005pCTycClXuIF6SUv,BDR,Sales,1,2,0,2,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,161,605,1005.0,984.0,,,1
00QJ97U7btUGVaRLTo,Cobalt Software,Working,Event,005DS8Y3naP935K0U7,cobalt software,005DS8Y3naP935K0U7,BDR,Sales,1,5,2,3,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,935,164,-596.0,-625.0,,,1
00QnJzWaXMBInTxjf8,Clearwater Financial,Nurturing,Web,005c3NF5GIwHluYW9b,clearwater financial,005c3NF5GIwHluYW9b,AE,Sales,1,5,3,2,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1235,-675,-1059.0,-1069.0,,,0
00QaybwPHQ30T99lGw,Nimbus Partners,Working,Event,005kGz3iLXUMdHQq3f,nimbus partners,005kGz3iLXUMdHQq3f,SDR,Sales,1,4,3,1,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,862,134,-511.0,-538.0,,,0
00QBlDBVQzurw6QxeR,Acme Software,Qualified,Outbound,005cFzr92UqWtEjiS5,acme software,005cFzr92UqWtEjiS5,AE,Sales,1,8,5,3,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,1402,-872,-1097.0,-1124.0,,,1
00QOnJR1l7OVLndp7v,Harbor Manufacturing,Qualified,Web,005ZmDANT8NxIwQSUH,harbor manufacturing,005ZmDANT8NxIwQSUH,BDR,Sales,1,8,6,2,3,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,531,-600,-542.0,-547.0,,,1
00Q0X0KGokRBaTJSv5,Northstar Technologies,Qualified,Trade Show,005Cu36WnbRoy8DEqo,northstar technologies,005Cu36WnbRoy8DEqo,SDR,Sales,1,6,5,1,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,42,705,376.0,367.0,,,0
00QWOpBChgkhEQ8jx1,Vertex Energy,Qualified,Trade Show,005CyM4CU7TgZ0ieQC,vertex energy,005CyM4CU7TgZ0ieQC,BDR,Sales,1,4,1,3,2,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,958,500,-759.0,-788.0,,,0
00QxU2bFugvfqsXjAT,Ironwood Manufacturing,Open,Partner Referral,005udoqsW2EyiZN9b0,ironwood manufacturing,005udoqsW2EyiZN9b0,BDR,Sales,1,2,1,1,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,443,-94,138.0,111.0,,,1
00QZsyKpp45DB803dv,BlueSky Labs,Working,Partner Referral,005a88RCsXNcc8P2XG,bluesky labs,005a88RCsXNcc8P2XG,BDR,Sales,1,1,1,0,1,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,979,341,-306.0,-326.0,,,1
00QMzNRitJTESspdKc,Lighthouse Systems,Working,Web,0053QDpe3Xj7Gt2h2H,lighthouse systems,0053QDpe3Xj7Gt2h2H,BDR,Sales,1,6,4,2,0,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,,843,-344,-861.0,-862.0,,,1
